시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
B10,서울특별시교육청,7010076,둔촌고등학교,Doonchon High School,고등학교,서울특별시,서울특별시교육청,공립,5367,서울특별시 강동구 명일로 140,(둔촌동/둔촌고등학교),02-485-9873,https://doonchon.sen.hs.kr/,남여공학,02-485-9874,일반고,N,일반계,,후기,주간,19970115,19970412,20230615
B10,서울특별시교육청,7010700,등촌고등학교,Deung Chon High School,고등학교,서울특별시,서울특별시교육청,공립,7580,서울특별시 강서구 공항대로39길 115,/ 등촌고등학교 (등촌동),02-3665-6045,http://www.dch.hs.kr,남여공학,02-3665-6047,자율고,N,일반계,,후기,주간,20040301,20040301,20230615
B10,서울특별시교육청,7010908,리라아트고등학교,Lila Art High School,고등학교,서울특별시,서울특별시교육청,사립,4628,서울특별시 중구 소파로2길 ,/ 24 (예장동/리라아트고등학교),02-775-6541,http://www.lila.hs.kr,남여공학,02-319-0681,특성화고,N,전문계,,전기,주간,19520520,19520520,20230615
B10,서울특별시교육청,7010157,마포고등학교,Mapo High School,고등학교,서울특별시,서울특별시교육청,사립,7576,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교),02-3663-2583,http://www.mapo.hs.kr,남,02-3663-2590,일반고,N,일반계,,후기,주간,19530601,19530601,20230615
B10,서울특별시교육청,7010077,면목고등학교,Myeonmok High School,고등학교,서울특별시,서울특별시교육청,공립,2193,서울특별시 중랑구 용마산로72길 36-14,(면목동/면목고등학교),02-435-0002,http://mmhs.sen.hs.kr,남,02-435-0774,자율고,N,일반계,,후기,주간,19821130,19830420,20230615
B10,서울특별시교육청,7010158,명덕고등학교,Myungduk High School,고등학교,서울특별시,서울특별시교육청,사립,7633,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교),02-2664-8817,http://myungduk.sen.hs.kr,남,02-2664-8875,일반고,N,일반계,,후기,주간,19841217,19841015,20230615
B10,서울특별시교육청,7010159,명덕여자고등학교,Myungduk Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,7633,서울특별시 강서구 강서로47길 34-10,(내발산동),02-2664-8815,mdgh.sen.hs.kr,여,02-2664-8343,일반고,N,일반계,,후기,주간,19831226,19841015,20230615
B10,서울특별시교육청,7010160,명덕외국어고등학교,Myungduk Foreign Language High School,고등학교,서울특별시,서울특별시교육청,사립,7633,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교),02-2665-8821,http://www.mdfh.or.kr,남여공학,02-2665-5777,특목고,N,일반계,외국어계열,전기,주간,19910911,19910911,20230615
B10,서울특별시교육청,7010078,명일여자고등학교,Myungil Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,5268,서울특별시 강동구 명일로 350,(명일동/명일여자고등학교),02-481-8192,http://www.myungil.hs.kr,여,02-481-8197,일반고,N,일반계,,후기,주간,19841217,19850508,20230615
B10,서울특별시교육청,7010163,명지고등학교,Myongji High School,고등학교,서울특별시,서울특별시교육청,사립,3656,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동),02-303-1540,http://www.myongjigo.net/,남여공학,02-309-7289,일반고,N,일반계,,후기,주간,19480412,19480412,20230615
B10,서울특별시교육청,7010744,목동고등학교,Mokdong High School,고등학교,서울특별시,서울특별시교육청,사립,8099,서울특별시 양천구 목동동로2길 68,/ 목동고등학교 (신정동),02-2652-1701,https://mokdong.sen.hs.kr/,여,02-2652-9229,일반고,N,일반계,,후기,주간,19891208,19900914,20230615
B10,서울특별시교육청,7010079,무학여자고등학교,Muhak Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,4716,서울특별시 성동구 고산자로 197,무학여자고등학교,02-2200-1724,http://www.muhak.hs.kr,여,02-2299-5065,일반고,N,일반계,,후기,주간,19400330,19400420,20230615
B10,서울특별시교육청,7010166,문일고등학교,Moonil High School,고등학교,서울특별시,서울특별시교육청,사립,8634,서울특별시 금천구 시흥대로47길 45,(시흥동),02-802-2301,http://moonil.hs.kr,남,02-893-5094,일반고,N,일반계,,후기,주간,19741227,19741227,20230615
B10,서울특별시교육청,7010701,문정고등학교,Munjeong High School,고등학교,서울특별시,서울특별시교육청,공립,5809,서울특별시 송파구 송이로34길 62,(문정동/문정고등학교),02-406-0061,http://mj.sen.hs.kr,남여공학,02-406-6756,일반고,N,일반계,,후기,주간,20071101,20080422,20230615
B10,서울특별시교육청,7010959,문현고등학교,MUNHYEON HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,5811,서울특별시 송파구 충민로 115,(장지동),02-6951-8702,http://munhyeon.sen.hs.kr,남여공학,02-3012-0880,일반고,N,일반계,,후기,주간,20100301,20100301,20230627
B10,서울특별시교육청,7010591,미래산업과학고등학교,Mirae High School of Science and Technology,고등학교,서울특별시,서울특별시교육청,사립,1717,서울특별시 노원구 덕릉로82길 54,(중계동),02-933-7671,http://www.mist.hs.kr,남여공학,02-933-7855,특성화고,N,전문계,,전기,주간,19940301,19940323,20230615
B10,서울특별시교육청,7011569,미림마이스터고등학교,Mirim Meister High School,고등학교,서울특별시,서울특별시교육청,사립,8821,서울특별시 관악구 호암로 546,미림마이스터고등학교,02-872-4071,http://www.e-mirim.hs.kr,남여공학,02-887-0856,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19910301,19910531,20240310
B10,서울특별시교육청,7010167,미림여자고등학교,Mirim Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,8821,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동),02-886-1811,http://www.mirim.hs.kr,여,02-878-2188,일반고,N,일반계,,후기,주간,19671230,19790531,20230615
B10,서울특별시교육청,7010080,반포고등학교,Banpo High School,고등학교,서울특별시,서울특별시교육청,공립,6598,서울특별시 서초구 고무래로 71,(반포동/반포고등학교),02-2258-4300/4100,http://banpo.sen.hs.kr,남여공학,02-2258-4242,일반고,N,일반계,,후기,주간,19831226,19840426,20230615
B10,서울특별시교육청,7010590,방산고등학교,Bangsan High School,고등학교,서울특별시,서울특별시교육청,공립,5645,서울특별시 송파구 오금로27길 18,(방이동),02-418-2602,http://bangsan.sen.hs.kr,남여공학,02-418-9963,일반고,N,일반계,,후기,주간,20030301,20030930,20230615
B10,서울특별시교육청,7010168,배명고등학교,Baemyeong High School,고등학교,서울특별시,서울특별시교육청,사립,5598,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동),070-4014-2632,http://www.bm.hs.kr,남,02-421-8716,일반고,N,일반계,,후기,주간,19490307,19341007,20230615
B10,서울특별시교육청,7010169,배문고등학교,Baemoon High School,고등학교,서울특별시,서울특별시교육청,사립,4305,서울특별시 용산구 효창원로 258,(서계동),02-3480-7100,http://www.baemoon.hs.kr,남,02-714-0062,일반고,N,일반계,,후기,주간,19551231,19551231,20230615
B10,서울특별시교육청,7010170,배재고등학교,Paichai High School,고등학교,서울특별시,서울특별시교육청,사립,5234,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교),02-428-1885,www.paichai.hs.kr,남,02-429-7845,자율고,N,일반계,,전기,주간,18850608,18850608,20230615
B10,서울특별시교육청,7010171,배화여자고등학교,Paiwha Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,3039,서울특별시 종로구 필운대로1길 34,(필운동/배화여자고등학교),02-724-0300,http://paiwha.sen.hs.kr/,여,02-723-0752,일반고,N,일반계,,후기,주간,18981002,18981002,20230615
B10,서울특별시교육청,7010172,백암고등학교,Baegam High School,고등학교,서울특별시,서울특별시교육청,사립,8080,서울특별시 양천구 신정로13길 16,/ 백암고등학교 (신정동),02-2696-0110,http://baegam.sen.hs.kr,남여공학,02-2691-0111,일반고,N,일반계,,후기,주간,19840409,19841217,20230615
B10,서울특별시교육청,7010173,보성고등학교,Posung High School,고등학교,서울특별시,서울특별시교육청,사립,5649,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),02-2152-2430,http://posung.sen.hs.kr,남,02-449-9355,일반고,N,일반계,,후기,주간,19060905,19060905,20230615
B10,서울특별시교육청,7010174,보성여자고등학교,Bosung Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,4338,서울특별시 용산구 신흥로3가길 66,/ 보성여자고등학교 (용산동2가),7040003030,http://www.bosung.hs.kr,여,27984145,일반고,N,일반계,,후기,주간,19071010,19071010,20230615
B10,서울특별시교육청,7010813,보인고등학교,Boin High School,고등학교,서울특별시,서울특별시교육청,사립,5742,서울특별시 송파구 오금로49길 18,/ 보인고등학교 (오금동),02-2043-6021,http://www.boin.hs.kr,남,02-449-8063,자율고,N,일반계,,전기,주간,19080608,19080608,20230615
B10,서울특별시교육청,7010736,불암고등학교,Buram High School,고등학교,서울특별시,서울특별시교육청,공립,1736,서울특별시 노원구 중계로 155,(중계동),02-936-7500,http://www.buram.hs.kr,남여공학,02-936-9100,일반고,N,일반계,,후기,주간,20050301,20050301,20230615
B10,서울특별시교육청,7010985,삼각산고등학교,Samgaksan High School,고등학교,서울특별시,서울특별시교육청,공립,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),02-980-2290,http://samgaksan.hs.kr,남여공학,02-989-6930,일반고,N,일반계,,후기,주간,20110301,20110301,20230615
B10,서울특별시교육청,7010081,삼성고등학교,Samsung High School,고등학교,서울특별시,서울특별시교육청,공립,8815,서울특별시 관악구 신림로 41,(신림동),02-871-7583,http://www.samsung.hs.kr,남여공학,02-886-7251,일반고,N,일반계,,후기,주간,19860112,19860112,20230615
B10,서울특별시교육청,7010082,상계고등학교,Sang-gye High School,고등학교,서울특별시,서울특별시교육청,공립,1761,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),02-6477-0700,http://sanggye.sen.hs.kr,남,02-933-9795,일반고,N,일반계,,후기,주간,19871215,19880428,20230615
B10,서울특별시교육청,7010593,상명고등학교,Sangmyung High School,고등학교,서울특별시,서울특별시교육청,사립,1758,서울특별시 노원구 덕릉로 553,(중계동),02-971-6211,http://www.sangmyung.hs.kr,남여공학,02-971-6216,일반고,N,일반계,,후기,주간,19371201,19370517,20230615
B10,서울특별시교육청,7010178,상명대학교사범대학부속여자고등학교,Sangmyung University Girls' High School,고등학교,서울특별시,서울특별시교육청,사립,3016,서울특별시 종로구 홍지문2길 20,"(홍지동,상명대학교)",02-396-6302,http://sangmyung-agh.sen.hs.kr,여,02-396-6305,일반고,N,일반계,,후기,주간,19661219,19670307,20230615
B10,서울특별시교육청,7010179,상문고등학교,Sangmoon High School,고등학교,서울특별시,서울특별시교육청,사립,6707,서울특별시 서초구 명달로 45,(방배동/상문고등학교),02-586-3141,http://www.sangmoon.hs.kr,남,02-586-3136,일반고,N,일반계,,후기,주간,19721223,19721223,20230615
B10,서울특별시교육청,7010806,상암고등학교,Sang-am High School,고등학교,서울특별시,서울특별시교육청,공립,3903,서울특별시 마포구 월드컵북로 445,(상암동),02-373-0041,http://www.sangam.hs.kr,남여공학,02-373-0068,일반고,N,일반계,,후기,주간,20070104,20070510,20230615
B10,서울특별시교육청,7010916,상일미디어고등학교,Sangil Media High School,고등학교,서울특별시,서울특별시교육청,사립,5282,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),02-428-0733,http://www.sangilmedia.hs.kr,남여공학,02-3427-0733,특성화고,N,전문계,,전기,주간,19831226,19841006,20230903
B10,서울특별시교육청,7010181,상일여자고등학교,Sangil Girls High School,고등학교,서울특별시,서울특별시교육청,사립,5282,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),02-428-0435,http://sangil.hs.kr,여,02-481-3130,일반고,N,일반계,,후기,주간,19791006,19791006,20230615
B10,서울특별시교육청,7010182,서라벌고등학교,Sorabol High School,고등학교,서울특별시,서울특별시교육청,사립,1745,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,02-2092-2200,http://sorabol.sen.hs.kr,남,02-2092-2270,일반고,N,일반계,,후기,주간,19560305,19560305,20230615
B10,서울특별시교육청,7010183,서문여자고등학교,Suhmoon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,6565,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),02-599-6061,http://suhmoon.sen.hs.kr,여,02-594-8065,일반고,N,일반계,,후기,주간,19721229,19721229,20230615
B10,서울특별시교육청,7010721,서서울생활과학고등학교,Seoseoul Life Science High School,고등학교,서울특별시,서울특별시교육청,사립,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),02-2613-5272,http://ssls.sen.hs.kr,남여공학,02-2612-0554,특성화고,N,전문계,,전기,주간,19720305,19720331,20230615
