학교명,학과명,시도,고교유형,졸업자수,취업률,진학률,조사연도
"대광고등학교","뷰티아트과","부산","특성화고(직업)",41,24.4,51.2,2025
"부산디지털고등학교","전자부사관과","부산","특성화고(직업)",41,24.4,39,2025
"부산디지털고등학교","디지털전기과","부산","특성화고(직업)",28,14.3,64.3,2024
"부산디지털고등학교","디지털전자과","부산","특성화고(직업)",21,42.9,38.1,2025
"경성전자고등학교","전자제어과","부산","특성화고(직업)",39,5.1,69.2,2025
"경성전자고등학교","전기제어과","부산","특성화고(직업)",29,51.7,34.5,2025
"금샘고등학교","전자시스템과","부산","특성화고(직업)",50,36,44,2025
"금샘고등학교","전자컴퓨터과","부산","특성화고(직업)",48,8.3,72.9,2025
"대양고등학교","전기전자과","부산","특성화고(직업)",44,20.5,45.5,2025
"대양고등학교","IT네트워크과","부산","특성화고(직업)",46,8.7,76.1,2025
"동명공업고등학교","기계과","부산","특성화고(직업)",44,25,56.8,2024
"동명공업고등학교","전기전자과","부산","특성화고(직업)",50,24,58,2025
"동아공업고등학교","기계과","부산","특성화고(직업)",42,11.9,69,2025
"동아공업고등학교","자동차과","부산","특성화고(직업)",36,5.6,72.2,2025
"동아공업고등학교","화학공업과","부산","특성화고(직업)",30,13.3,70,2025
"동의고등학교","건축토목과","부산","특성화고(직업)",35,8.6,85.7,2025
"동의고등학교","기계과","부산","특성화고(직업)",33,27.3,57.6,2025
"동의고등학교","전기과","부산","특성화고(직업)",32,37.5,56.3,2025
"부일전자디자인고등학교","전기전자과","부산","특성화고(직업)",56,42.9,41.1,2025
"부일전자디자인고등학교","컴퓨터과","부산","특성화고(직업)",38,15.8,60.5,2025
"부일전자디자인고등학교","디자인과","부산","특성화고(직업)",38,7.9,73.7,2025
"부산컴퓨터과학고등학교","서비스마케팅과","부산","특성화고(직업)",15,26.7,46.7,2025
"부산컴퓨터과학고등학교","금융회계과","부산","특성화고(직업)",31,25.8,54.8,2025
"부산컴퓨터과학고등학교","소프트웨어과","부산","특성화고(직업)",39,10.3,76.9,2025
"부산컴퓨터과학고등학교","3D콘텐츠제작과","부산","특성화고(직업)",34,17.6,76.5,2025
"부산문화여자고등학교","국제관광과","부산","특성화고(직업)",45,42.2,37.8,2025
"부산문화여자고등학교","유아교육과","부산","특성화고(직업)",32,21.9,65.6,2025
"부산문화여자고등학교","보건간호과","부산","특성화고(직업)",40,17.5,77.5,2025
"부산문화여자고등학교","패션디자인과","부산","특성화고(직업)",37,5.4,81.1,2025
"영산고등학교","사무경영과","부산","특성화고(직업)",58,32.8,46.6,2025
"영산고등학교","웰빙조리과","부산","특성화고(직업)",56,46.4,41.1,2025
"영산고등학교","보건간호과","부산","특성화고(직업)",39,30.8,64.1,2025
"부산진여자상업고등학교","금융경영과","부산","특성화고(직업)",68,35.3,39.7,2025
"부산진여자상업고등학교","유통경영과","부산","특성화고(직업)",47,27.7,57.4,2025
"부산영상예술고등학교","영상디자인과","부산","특성화고(직업)",31,3.2,74.2,2025
"부산영상예술고등학교","영상연출과","부산","특성화고(직업)",35,2.9,80,2025
"부산영상예술고등학교","영상제작과","부산","특성화고(직업)",38,5.3,86.8,2025
"부산영상예술고등학교","연기과","부산","특성화고(직업)",20,20,60,2025
"부산마케팅고등학교","관광서비스과","부산","특성화고(직업)",35,14.3,77.1,2025
"부산마케팅고등학교","금융정보과","부산","특성화고(직업)",71,14.1,71.8,2025
"부산마케팅고등학교","보건간호과","부산","특성화고(직업)",38,7.9,89.5,2025
"부산마케팅고등학교","스포츠건강관리과","부산","특성화고(직업)",20,10,70,2025
"세정고등학교","금융정보과","부산","특성화고(직업)",65,15.4,53.8,2025
"세정고등학교","외식조리과","부산","특성화고(직업)",40,32.5,42.5,2025
"세정고등학교","보건간호과","부산","특성화고(직업)",39,12.8,76.9,2025
"배정미래고등학교","경영과","부산","특성화고(직업)",33,21.2,60.6,2025
"배정미래고등학교","디자인과","부산","특성화고(직업)",37,8.1,83.8,2025
"배정미래고등학교","미용과","부산","특성화고(직업)",49,61.2,28.6,2025
"계성여자고등학교","금융서비스과","부산","특성화고(직업)",19,15.8,73.7,2025
"계성여자고등학교","마케팅서비스과","부산","특성화고(직업)",30,10,80,2025
"계성여자고등학교","디저트서비스과","부산","특성화고(직업)",52,15.4,76.9,2025
"세연고등학교","세무회계과","부산","특성화고(직업)",59,6.8,72.9,2024
"세연고등학교","국제통상세무과","부산","특성화고(직업)",31,6.5,80.6,2024
"세연고등학교","외식베이커리과","부산","특성화고(직업)",39,20.5,53.8,2025
"부산여자상업고등학교","금융과","부산","특성화고(직업)",64,28.1,50,2024
"부산여자상업고등학교","무역과","부산","특성화고(직업)",83,15.7,67.5,2024
"부산정보고등학교","경영금융과","부산","특성화고(직업)",53,26.4,50.9,2025
"부산정보고등학교","관광서비스과","부산","특성화고(직업)",35,17.1,74.3,2025
"부산정보고등학교","경영회계과","부산","특성화고(직업)",37,37.8,43.2,2025
"부산정보고등학교","소프트웨어콘텐츠과","부산","특성화고(직업)",36,16.7,63.9,2025
"부산보건고등학교","금융경영과","부산","특성화고(직업)",51,13.7,56.9,2025
"부산보건고등학교","보건간호과","부산","특성화고(직업)",76,9.2,80.3,2025
"해운대관광고등학교","관광외국어과","부산","특성화고(직업)",32,15.6,65.6,2025
"해운대관광고등학교","관광경영과","부산","특성화고(직업)",55,20,70.9,2025
"해운대관광고등학교","관광조리과","부산","특성화고(직업)",56,33.9,51.8,2025
"부산정보관광고등학교","호텔경영과","부산","특성화고(직업)",67,11.9,68.7,2025
"부산정보관광고등학교","호텔조리과","부산","특성화고(직업)",78,32.1,44.9,2025
"부산관광고등학교","관광컨벤션과","부산","특성화고(직업)",52,40.4,46.2,2025
"부산관광고등학교","한식조리과","부산","특성화고(직업)",54,57.4,29.6,2025
"대구공업고등학교","스마트공간건축과","대구","특성화고(직업)",19,10.5,84.2,2025
"대구공업고등학교","건설과","대구","특성화고(직업)",40,17.5,77.5,2025
"대구공업고등학교","기계과","대구","특성화고(직업)",98,30.6,58.2,2025
"대구공업고등학교","자동차기계과","대구","특성화고(직업)",40,22.5,42.5,2025
"대구공업고등학교","전기과","대구","특성화고(직업)",41,29.3,61,2025
"대구공업고등학교","섬유소재과","대구","특성화고(직업)",19,31.6,63.2,2025
"대구공업고등학교","화학공업과","대구","특성화고(직업)",36,11.1,88.9,2025
"대구하이텍고등학교","건축과","대구","특성화고(직업)",27,14.8,70.4,2024
"대구하이텍고등학교","기계과","대구","특성화고(직업)",23,30.4,34.8,2025
"대구하이텍고등학교","스마트테크과","대구","특성화고(직업)",25,16,72,2025
"대구하이텍고등학교","IT전자과","대구","특성화고(직업)",48,10.4,75,2025
"대구공업고등학교 테크노폴리스 캠퍼스","IT콘텐츠과","대구","특성화고(직업)",39,20.5,66.7,2025
"대구공업고등학교 테크노폴리스 캠퍼스","조리제과제빵과","대구","특성화고(직업)",15,40,46.7,2025
"대구과학기술고등학교","스마트팩토리과","대구","특성화고(직업)",65,16.9,56.9,2025
"대구과학기술고등학교","소재설계가공과","대구","특성화고(직업)",37,40.5,37.8,2025
"대구과학기술고등학교","전기과","대구","특성화고(직업)",33,30.3,42.4,2024
"대구과학기술고등학교","자동화시스템과","대구","특성화고(직업)",23,21.7,43.5,2025
"대구과학기술고등학교","아트조리과","대구","특성화고(직업)",39,30.8,48.7,2025
"대구전자공업고등학교","스마트팩토리과","대구","특성화고(직업)",62,8.1,79,2024
"대구전자공업고등학교","전기과","대구","특성화고(직업)",40,17.5,80,2024
"대구전자공업고등학교","전자과","대구","특성화고(직업)",55,25.5,60,2024
"대구전자공업고등학교","시각디자인과","대구","특성화고(직업)",37,5.4,70.3,2024
"경북공업고등학교","공간드론토목과","대구","특성화고(직업)",18,38.9,33.3,2025
"경북공업고등학교","전자전기과","대구","특성화고(직업)",41,29.3,58.5,2025
"경북공업고등학교","전자기계과","대구","특성화고(직업)",59,30.5,61,2025
"경북공업고등학교","디스플레이화학공업과","대구","특성화고(직업)",42,33.3,50,2025
"경북공업고등학교","다이텍소재디자인과","대구","특성화고(직업)",38,2.6,76.3,2025
"경북공업고등학교","건축그래픽디자인과","대구","특성화고(직업)",20,10,75,2025
"경상공업고등학교","건설공간정보과","대구","특성화고(직업)",24,4.2,91.7,2025
"경상공업고등학교","정밀기계과","대구","특성화고(직업)",36,16.7,63.9,2024
"경상공업고등학교","전기전자과","대구","특성화고(직업)",71,12.7,73.2,2025
"경상공업고등학교","전자기계과","대구","특성화고(직업)",81,11.1,59.3,2025
"대중금속공업고등학교","정밀기계과","대구","특성화고(직업)",54,25.9,61.1,2025
"대중금속공업고등학교","금형기계과","대구","특성화고(직업)",21,28.6,57.1,2024
"대중금속공업고등학교","자동화기계과","대구","특성화고(직업)",38,21.1,73.7,2025
"영남공업고등학교","전기정보과","대구","특성화고(직업)",56,44.6,41.1,2025
"영남공업고등학교","전자과","대구","특성화고(직업)",55,40,52.7,2025
"영남공업고등학교","전자기계과","대구","특성화고(직업)",45,31.1,22.2,2025
"영남공업고등학교","바이오화공과","대구","특성화고(직업)",29,27.6,62.1,2025
"영남공업고등학교","자동화기계과","대구","특성화고(직업)",45,15.6,80,2025
"영남공업고등학교","텍스타일디자인과","대구","특성화고(직업)",28,14.3,71.4,2025
"조일고등학교","공군부사관과","대구","특성화고(직업)",36,33.3,44.4,2025
"조일고등학교","소방안전과","대구","특성화고(직업)",14,7.1,78.6,2025
"조일고등학교","항공기계과","대구","특성화고(직업)",25,12,24,2025
"조일고등학교","전자기계과","대구","특성화고(직업)",24,37.5,50,2025
"조일고등학교","컴퓨터디자인과","대구","특성화고(직업)",19,5.3,84.2,2025
"대구제일여자상업고등학교","경영사무과","대구","특성화고(직업)",81,6.2,85.2,2025
"대구제일여자상업고등학교","회계금융과","대구","특성화고(직업)",94,44.7,36.2,2025
"경북여자상업고등학교","경영사무과","대구","특성화고(직업)",68,10.3,70.6,2025
"경북여자상업고등학교","금융회계과","대구","특성화고(직업)",42,35.7,52.4,2025
"경북여자상업고등학교","3D융합콘텐츠과","대구","특성화고(직업)",38,13.2,71.1,2025
"대구여자상업고등학교","경영과","대구","특성화고(직업)",75,13.3,74.7,2025
"대구여자상업고등학교","금융과","대구","특성화고(직업)",88,8,77.3,2025
"대구보건고등학교","스마트경영과","대구","특성화고(직업)",52,15.4,75,2025
"대구보건고등학교","반려동물케어과","대구","특성화고(직업)",40,17.5,77.5,2025
"대구보건고등학교","보건간호과","대구","특성화고(직업)",104,9.6,84.6,2025
"대구보건고등학교","치의보건간호과","대구","특성화고(직업)",32,12.5,81.3,2025
"대구관광고등학교","관광호텔과","대구","특성화고(직업)",35,37.1,48.6,2025
"대구관광고등학교","관광조리과","대구","특성화고(직업)",78,24.4,56.4,2025
"대구관광고등학교","관광콘텐츠디자인과","대구","특성화고(직업)",41,2.4,78,2025
"대구관광고등학교","뷰티코디네이션과","대구","특성화고(직업)",16,43.8,50,2025
"상서고등학교","연예매니지먼트과","대구","특성화고(직업)",35,5.7,57.1,2025
"상서고등학교","사무행정과","대구","특성화고(직업)",38,18.4,81.6,2025
